checkin_type,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes
mobile,91.0,no_rented_before,
mobile,151.0,no_rented_before,
mobile,6.0,no_rented_before,
mobile,32.0,no_rented_before,
mobile,142.0,no_rented_before,
mobile,28.0,no_rented_before,
mobile,15.0,no_rented_before,
mobile,18.0,no_rented_before,
mobile,15.0,no_rented_before,
connect,-8.0,rented_before,240.0
mobile,-57.0,no_rented_before,
mobile,60.0,rented_before,660.0
connect,-132.0,no_rented_before,
mobile,-62.0,no_rented_before,
mobile,387.0,no_rented_before,
mobile,47.0,no_rented_before,
mobile,44.0,no_rented_before,
mobile,55.0,no_rented_before,
mobile,1.0,no_rented_before,
mobile,-75.0,no_rented_before,
connect,5.0,no_rented_before,
mobile,79.0,no_rented_before,
mobile,450.0,no_rented_before,
mobile,256.0,no_rented_before,
connect,-88.0,no_rented_before,
connect,4.0,no_rented_before,
mobile,-46.0,no_rented_before,
connect,-13.0,no_rented_before,
mobile,12.0,no_rented_before,
mobile,24.0,no_rented_before,
mobile,-76.0,no_rented_before,
connect,-1.0,no_rented_before,
connect,-116.0,no_rented_before,
connect,-476.0,no_rented_before,
mobile,-2421.0,no_rented_before,
mobile,-9.0,no_rented_before,
mobile,31.0,no_rented_before,
mobile,15.0,no_rented_before,
mobile,6.0,no_rented_before,
mobile,-28.0,no_rented_before,
connect,-63.0,no_rented_before,
mobile,680.0,no_rented_before,
mobile,-22.0,no_rented_before,
mobile,-7.0,no_rented_before,
connect,41.0,no_rented_before,
mobile,105.0,no_rented_before,
mobile,-590.0,no_rented_before,
connect,-24.0,no_rented_before,
mobile,25.0,no_rented_before,
connect,8.0,no_rented_before,
mobile,29.0,no_rented_before,
mobile,49.0,no_rented_before,
connect,-13.0,no_rented_before,
connect,-149.0,rented_before,600.0
connect,-59.0,no_rented_before,
mobile,-16.0,no_rented_before,
mobile,35.0,no_rented_before,
connect,-77.0,no_rented_before,
mobile,-22.0,no_rented_before,
mobile,-75.0,no_rented_before,
mobile,44.0,no_rented_before,
mobile,703.0,no_rented_before,
mobile,101.0,no_rented_before,
mobile,13.0,no_rented_before,
connect,-28.0,rented_before,180.0
mobile,26.0,rented_before,720.0
connect,35.0,rented_before,720.0
mobile,-22.0,no_rented_before,
connect,-35.0,no_rented_before,
mobile,-209.0,no_rented_before,
mobile,10.0,no_rented_before,
mobile,928.0,no_rented_before,
mobile,22.0,no_rented_before,
mobile,242.0,no_rented_before,
mobile,173.0,no_rented_before,
mobile,32.0,no_rented_before,
mobile,4.0,no_rented_before,
mobile,-57.0,no_rented_before,
connect,-196.0,no_rented_before,
connect,-20.0,no_rented_before,
connect,-37.0,no_rented_before,
connect,2.0,no_rented_before,
mobile,-2.0,no_rented_before,
mobile,77.0,rented_before,300.0
mobile,-333.0,no_rented_before,
mobile,-49.0,no_rented_before,
mobile,10.0,no_rented_before,
mobile,-13.0,no_rented_before,
connect,20.0,no_rented_before,
mobile,143.0,no_rented_before,
mobile,-25.0,no_rented_before,
mobile,-2.0,no_rented_before,
connect,-105.0,no_rented_before,
mobile,3.0,no_rented_before,
mobile,92.0,no_rented_before,
mobile,99.0,no_rented_before,
mobile,-66.0,no_rented_before,
mobile,-17.0,no_rented_before,
mobile,37.0,no_rented_before,
mobile,-308.0,no_rented_before,
mobile,-16.0,no_rented_before,
mobile,45.0,rented_before,360.0
mobile,-3.0,no_rented_before,
mobile,-85.0,no_rented_before,
mobile,94.0,no_rented_before,
connect,90.0,no_rented_before,
mobile,-51.0,no_rented_before,
connect,-21.0,no_rented_before,
mobile,7.0,no_rented_before,
mobile,-52.0,no_rented_before,
mobile,-15.0,rented_before,0.0
mobile,-1018.0,no_rented_before,
mobile,-11.0,no_rented_before,
mobile,-14.0,no_rented_before,
connect,-85.0,no_rented_before,
connect,-198.0,no_rented_before,
connect,-34.0,rented_before,240.0
mobile,49.0,no_rented_before,
connect,40.0,no_rented_before,
connect,38.0,no_rented_before,
mobile,258.0,no_rented_before,
connect,209.0,no_rented_before,
mobile,19.0,no_rented_before,
mobile,6.0,no_rented_before,
mobile,299.0,no_rented_before,
mobile,104.0,no_rented_before,
mobile,82.0,no_rented_before,
connect,3.0,no_rented_before,
mobile,14.0,no_rented_before,
mobile,66.0,no_rented_before,
connect,21.0,rented_before,300.0
mobile,31.0,no_rented_before,
mobile,-250.0,no_rented_before,
mobile,20.0,no_rented_before,
mobile,23.0,no_rented_before,
connect,-130.0,no_rented_before,
mobile,88.0,no_rented_before,
connect,-84.0,no_rented_before,
mobile,1337.0,no_rented_before,
mobile,-42.0,no_rented_before,
mobile,-51.0,no_rented_before,
mobile,57.0,no_rented_before,
mobile,-74.0,rented_before,150.0
mobile,50.0,no_rented_before,
mobile,-29.0,no_rented_before,
mobile,76.0,no_rented_before,
mobile,-36.0,no_rented_before,
mobile,-4.0,no_rented_before,
mobile,56.0,no_rented_before,
mobile,1037.0,no_rented_before,
mobile,11.0,no_rented_before,
mobile,11.0,no_rented_before,
mobile,-41.0,no_rented_before,
mobile,91.0,no_rented_before,
mobile,25.0,no_rented_before,
mobile,-225.0,no_rented_before,
connect,94.0,no_rented_before,
mobile,-8.0,no_rented_before,
mobile,111.0,no_rented_before,
connect,-125.0,no_rented_before,
mobile,29.0,no_rented_before,
mobile,-6.0,no_rented_before,
connect,-579.0,rented_before,720.0
mobile,320.0,no_rented_before,
connect,30.0,no_rented_before,
mobile,-35.0,no_rented_before,
mobile,279.0,no_rented_before,
mobile,-870.0,no_rented_before,
mobile,64.0,no_rented_before,
mobile,19.0,no_rented_before,
mobile,8.0,no_rented_before,
mobile,668.0,no_rented_before,
mobile,45.0,no_rented_before,
mobile,-11.0,no_rented_before,
mobile,47.0,no_rented_before,
mobile,12.0,no_rented_before,
mobile,-5.0,no_rented_before,
mobile,-9.0,no_rented_before,
connect,45.0,no_rented_before,
connect,-77.0,no_rented_before,
connect,-240.0,no_rented_before,
mobile,72.0,no_rented_before,
mobile,95.0,no_rented_before,
mobile,-67.0,no_rented_before,
mobile,19.0,no_rented_before,
connect,110.0,no_rented_before,
connect,72.0,rented_before,720.0
mobile,44.0,no_rented_before,
mobile,61.0,no_rented_before,
mobile,171.0,no_rented_before,
mobile,123.0,no_rented_before,
mobile,-7.0,no_rented_before,
connect,-26.0,no_rented_before,
mobile,-26.0,no_rented_before,
connect,141.0,rented_before,0.0
mobile,88.0,no_rented_before,
mobile,16.0,no_rented_before,
connect,-55.0,rented_before,720.0
mobile,11.0,no_rented_before,
mobile,34.0,no_rented_before,
connect,18.0,no_rented_before,
mobile,-33.0,no_rented_before,
mobile,239.0,no_rented_before,
mobile,88.0,rented_before,0.0
mobile,-99.0,no_rented_before,
mobile,939.0,no_rented_before,
mobile,65.0,no_rented_before,
connect,1.0,no_rented_before,
mobile,213.0,no_rented_before,
connect,60.0,no_rented_before,
mobile,0.0,rented_before,270.0
connect,-71.0,no_rented_before,
mobile,188.0,no_rented_before,
connect,19.0,no_rented_before,
mobile,11.0,no_rented_before,
mobile,83.0,no_rented_before,
mobile,-339.0,no_rented_before,
connect,2.0,no_rented_before,
connect,16.0,no_rented_before,
connect,17.0,no_rented_before,
mobile,49.0,no_rented_before,
mobile,101.0,rented_before,90.0
mobile,75.0,no_rented_before,
mobile,-106.0,no_rented_before,
mobile,-24.0,no_rented_before,
mobile,119.0,no_rented_before,
mobile,-9.0,no_rented_before,
mobile,-97.0,no_rented_before,
mobile,157.0,no_rented_before,
mobile,106.0,no_rented_before,
connect,-266.0,no_rented_before,
connect,104.0,rented_before,180.0
mobile,198.0,no_rented_before,
mobile,-55.0,no_rented_before,
connect,-404.0,rented_before,720.0
mobile,84.0,no_rented_before,
mobile,-22.0,rented_before,0.0
mobile,-120.0,no_rented_before,
mobile,-243.0,no_rented_before,
mobile,-57.0,no_rented_before,
mobile,576.0,no_rented_before,
mobile,538.0,no_rented_before,
mobile,30.0,no_rented_before,
connect,23.0,no_rented_before,
mobile,18.0,no_rented_before,
mobile,-56.0,no_rented_before,
mobile,-20.0,no_rented_before,
connect,-7.0,no_rented_before,
mobile,-26.0,no_rented_before,
connect,-17.0,no_rented_before,
connect,75.0,rented_before,120.0
mobile,47.0,no_rented_before,
mobile,35.0,rented_before,30.0
connect,-80.0,no_rented_before,
mobile,28.0,no_rented_before,
mobile,-2.0,no_rented_before,
connect,6.0,rented_before,0.0
mobile,10.0,no_rented_before,
mobile,-102.0,no_rented_before,
mobile,122.0,no_rented_before,
mobile,-69.0,rented_before,60.0
mobile,-3.0,no_rented_before,
mobile,28.0,no_rented_before,
mobile,177.0,no_rented_before,
mobile,-183.0,no_rented_before,
mobile,72.0,no_rented_before,
mobile,-42.0,no_rented_before,
mobile,-78.0,no_rented_before,
mobile,2.0,rented_before,30.0
mobile,92.0,no_rented_before,
connect,-12.0,rented_before,180.0
mobile,12.0,no_rented_before,
mobile,-376.0,no_rented_before,
mobile,44.0,no_rented_before,
connect,97.0,rented_before,180.0
mobile,82.0,no_rented_before,
mobile,-23.0,no_rented_before,
mobile,116.0,no_rented_before,
mobile,15.0,no_rented_before,
mobile,96.0,no_rented_before,
mobile,346.0,no_rented_before,
mobile,-24.0,no_rented_before,
mobile,245.0,no_rented_before,
mobile,114.0,rented_before,30.0
mobile,59.0,no_rented_before,
mobile,39.0,rented_before,600.0
connect,-310.0,no_rented_before,
mobile,146.0,no_rented_before,
connect,-57.0,no_rented_before,
mobile,-101.0,no_rented_before,
mobile,174.0,no_rented_before,
mobile,-31.0,no_rented_before,
mobile,-39.0,no_rented_before,
mobile,17.0,no_rented_before,
mobile,127.0,no_rented_before,
connect,15.0,no_rented_before,
mobile,1.0,no_rented_before,
connect,-85.0,no_rented_before,
connect,45.0,no_rented_before,
connect,-70.0,rented_before,480.0
mobile,-63.0,no_rented_before,
mobile,-4.0,no_rented_before,
mobile,-202.0,no_rented_before,
connect,127.0,rented_before,30.0
mobile,2.0,rented_before,120.0
connect,-93.0,no_rented_before,
mobile,-9.0,no_rented_before,
mobile,43.0,no_rented_before,
mobile,23.0,no_rented_before,
mobile,-15.0,no_rented_before,
connect,-29.0,rented_before,60.0
mobile,8.0,no_rented_before,
connect,-390.0,no_rented_before,
connect,-45.0,no_rented_before,
mobile,101.0,no_rented_before,
connect,-17.0,rented_before,720.0
mobile,-77.0,no_rented_before,
mobile,596.0,no_rented_before,
mobile,193.0,no_rented_before,
mobile,-437.0,no_rented_before,
mobile,-22.0,no_rented_before,
mobile,-53.0,no_rented_before,
mobile,-26.0,no_rented_before,
mobile,177.0,no_rented_before,
mobile,8.0,no_rented_before,
mobile,-9.0,no_rented_before,
mobile,44.0,no_rented_before,
mobile,30.0,no_rented_before,
connect,134.0,no_rented_before,
mobile,15.0,no_rented_before,
connect,25.0,no_rented_before,
mobile,21.0,rented_before,60.0
connect,-117.0,no_rented_before,
mobile,-60.0,no_rented_before,
mobile,1491.0,no_rented_before,
connect,408.0,no_rented_before,
mobile,78.0,no_rented_before,
mobile,-5.0,no_rented_before,
mobile,90.0,no_rented_before,
mobile,-29.0,no_rented_before,
mobile,-1227.0,rented_before,600.0
mobile,-80.0,no_rented_before,
mobile,5.0,no_rented_before,
mobile,92.0,no_rented_before,
mobile,148.0,no_rented_before,
mobile,6.0,no_rented_before,
mobile,2499.0,rented_before,690.0
connect,-84.0,no_rented_before,
connect,15.0,no_rented_before,
mobile,-158.0,no_rented_before,
mobile,117.0,no_rented_before,
mobile,52.0,no_rented_before,
mobile,26.0,no_rented_before,
connect,-211.0,no_rented_before,
mobile,86.0,no_rented_before,
connect,99.0,rented_before,660.0
mobile,-18.0,no_rented_before,
mobile,4.0,no_rented_before,
mobile,130.0,no_rented_before,
mobile,694.0,no_rented_before,
mobile,25.0,no_rented_before,
connect,41.0,no_rented_before,
mobile,15.0,no_rented_before,
connect,-168.0,no_rented_before,
mobile,-1.0,no_rented_before,
mobile,41.0,no_rented_before,
mobile,12.0,no_rented_before,
mobile,-1203.0,no_rented_before,
connect,43.0,no_rented_before,
mobile,69.0,no_rented_before,
mobile,39.0,no_rented_before,
connect,-115.0,no_rented_before,
mobile,-28.0,no_rented_before,
mobile,2436.0,no_rented_before,
mobile,6.0,no_rented_before,
mobile,-10.0,no_rented_before,
mobile,-30.0,no_rented_before,
mobile,5.0,no_rented_before,
connect,-6.0,no_rented_before,
mobile,53.0,no_rented_before,
mobile,121.0,no_rented_before,
mobile,4.0,no_rented_before,
mobile,-149.0,no_rented_before,
connect,-38.0,no_rented_before,
mobile,-2.0,no_rented_before,
mobile,261.0,no_rented_before,
mobile,463.0,rented_before,120.0
mobile,-30.0,no_rented_before,
mobile,-75.0,no_rented_before,
connect,-40.0,no_rented_before,
connect,136.0,no_rented_before,
connect,-80.0,no_rented_before,
mobile,6.0,no_rented_before,
mobile,-1336.0,no_rented_before,
mobile,-41.0,rented_before,600.0
mobile,13.0,no_rented_before,
mobile,-25.0,no_rented_before,
mobile,18.0,no_rented_before,
mobile,48.0,no_rented_before,
mobile,93.0,rented_before,30.0
connect,-113.0,rented_before,540.0
mobile,-30.0,no_rented_before,
mobile,9.0,no_rented_before,
mobile,42.0,no_rented_before,
connect,14.0,no_rented_before,
mobile,264.0,no_rented_before,
connect,-167.0,no_rented_before,
mobile,-10.0,no_rented_before,
mobile,145.0,no_rented_before,
mobile,-367.0,no_rented_before,
mobile,50.0,no_rented_before,
mobile,-29.0,no_rented_before,
mobile,138.0,no_rented_before,
mobile,285.0,no_rented_before,
mobile,50.0,no_rented_before,
mobile,41.0,no_rented_before,
connect,-109.0,no_rented_before,
mobile,-247.0,no_rented_before,
mobile,13.0,rented_before,570.0
mobile,146.0,no_rented_before,
mobile,-18.0,no_rented_before,
mobile,-10.0,no_rented_before,
mobile,302.0,no_rented_before,
mobile,-71.0,no_rented_before,
mobile,16.0,no_rented_before,
mobile,32.0,no_rented_before,
mobile,6.0,no_rented_before,
mobile,-6.0,no_rented_before,
mobile,-56.0,no_rented_before,
mobile,28.0,no_rented_before,
mobile,7.0,no_rented_before,
mobile,185.0,no_rented_before,
connect,-67.0,no_rented_before,
mobile,-15.0,no_rented_before,
mobile,137.0,no_rented_before,
mobile,24.0,no_rented_before,
mobile,2.0,no_rented_before,
connect,-21.0,rented_before,600.0
mobile,-67.0,no_rented_before,
connect,22.0,no_rented_before,
mobile,86.0,no_rented_before,
mobile,21.0,no_rented_before,
mobile,-79.0,no_rented_before,
connect,-63.0,no_rented_before,
connect,-16.0,no_rented_before,
mobile,-119.0,rented_before,120.0
connect,24.0,no_rented_before,
mobile,406.0,no_rented_before,
connect,-11.0,no_rented_before,
mobile,-7.0,no_rented_before,
mobile,-21.0,no_rented_before,
connect,-173.0,no_rented_before,
mobile,6.0,no_rented_before,
mobile,19.0,no_rented_before,
mobile,-36.0,no_rented_before,
mobile,1253.0,no_rented_before,
connect,-36.0,no_rented_before,
mobile,-92.0,no_rented_before,
mobile,43.0,no_rented_before,
connect,-239.0,no_rented_before,
mobile,79.0,no_rented_before,
mobile,-164.0,no_rented_before,
mobile,140.0,no_rented_before,
mobile,-34.0,no_rented_before,
mobile,-6.0,no_rented_before,
connect,-218.0,no_rented_before,
mobile,214.0,no_rented_before,
connect,-5.0,no_rented_before,
mobile,-812.0,no_rented_before,
mobile,113.0,no_rented_before,
mobile,9.0,no_rented_before,
connect,-163.0,no_rented_before,
connect,-83.0,no_rented_before,
connect,-97.0,rented_before,90.0
mobile,-26.0,no_rented_before,
mobile,921.0,no_rented_before,
connect,-289.0,no_rented_before,
mobile,-36.0,rented_before,270.0
connect,-149.0,no_rented_before,
mobile,20.0,no_rented_before,
mobile,-46.0,no_rented_before,
mobile,42.0,no_rented_before,
mobile,-4.0,no_rented_before,
mobile,51.0,no_rented_before,
mobile,263.0,no_rented_before,
connect,-31.0,no_rented_before,
mobile,83.0,no_rented_before,
mobile,19.0,no_rented_before,
mobile,-25.0,no_rented_before,
mobile,65.0,no_rented_before,
mobile,-54.0,no_rented_before,
mobile,-53.0,no_rented_before,
mobile,2.0,no_rented_before,
mobile,2.0,no_rented_before,
mobile,-209.0,rented_before,90.0
mobile,31.0,rented_before,150.0
connect,13.0,no_rented_before,
mobile,65.0,no_rented_before,
mobile,82.0,no_rented_before,
mobile,60.0,no_rented_before,
mobile,-8.0,no_rented_before,
mobile,-61.0,no_rented_before,
mobile,-73.0,no_rented_before,
connect,2.0,no_rented_before,
mobile,48.0,rented_before,660.0
mobile,54.0,no_rented_before,
mobile,3.0,no_rented_before,
connect,-137.0,no_rented_before,
mobile,5.0,no_rented_before,
mobile,-12.0,no_rented_before,
mobile,149.0,no_rented_before,
mobile,19.0,no_rented_before,
mobile,-62.0,no_rented_before,
mobile,38.0,no_rented_before,
mobile,7.0,no_rented_before,
mobile,237.0,no_rented_before,
mobile,-93.0,no_rented_before,
mobile,17.0,no_rented_before,
mobile,82.0,no_rented_before,
mobile,7.0,no_rented_before,
mobile,-2.0,no_rented_before,
mobile,46.0,no_rented_before,
mobile,-31.0,rented_before,60.0
mobile,124.0,no_rented_before,
connect,-252.0,no_rented_before,
mobile,-95.0,no_rented_before,
mobile,1481.0,no_rented_before,
connect,-40.0,rented_before,600.0
connect,18.0,rented_before,60.0
mobile,-1.0,no_rented_before,
mobile,-28.0,rented_before,600.0
mobile,86.0,no_rented_before,
mobile,74.0,no_rented_before,
mobile,193.0,no_rented_before,
connect,144.0,no_rented_before,
mobile,27.0,no_rented_before,
mobile,71.0,no_rented_before,
mobile,29.0,no_rented_before,
mobile,9.0,no_rented_before,
connect,-75.0,no_rented_before,
mobile,13.0,no_rented_before,
connect,6.0,no_rented_before,
mobile,-126.0,no_rented_before,
mobile,363.0,rented_before,120.0
mobile,265.0,no_rented_before,
mobile,-24.0,no_rented_before,
mobile,17.0,no_rented_before,
mobile,-18.0,no_rented_before,
mobile,68.0,no_rented_before,
mobile,114.0,no_rented_before,
mobile,73.0,no_rented_before,
mobile,116.0,no_rented_before,
mobile,-96.0,no_rented_before,
mobile,-661.0,no_rented_before,
